667	2
668	1
669	1
669	2
670	1
670	2
670	3
671	1
671	2
671	3
672	1
672	2
672	3
673	1
673	2
673	3
673	4
673	5
675	1
675	2
676	1
676	2
676	3
676	4
678	1
678	2
678	3
678	4
678	5
679	1
679	2
679	3
679	4
680	1
680	2
680	3
680	4
681	1
681	2
681	3
681	4
682	1
682	2
683	1
683	2
683	3
683	4
684	1
684	2
684	3
684	4
684	5
685	1
685	2
685	3
685	4
685	5
686	1
686	2
687	1
688	1
688	2
688	3
688	4
688	5
690	1
691	1
691	2
691	3
691	4
692	1
692	2
692	3
692	4
693	1
693	2
694	1
694	2
694	3
694	4
694	5
695	1
695	2
695	3
695	4
696	1
696	2
696	3
697	1
697	2
698	1
698	2
698	3
698	4
698	5
699	1
700	1
701	1
701	2
701	3
701	4
701	5
702	1
702	2
703	1
703	2
703	3
704	1
704	2
704	3
707	1
707	2
707	3
707	4
707	5
708	1
708	2
709	1
709	2
709	3
709	4
709	5
710	1
710	2
710	3
710	4
710	5
711	1
712	1
712	2
712	3
713	1
713	2
713	3
713	4
713	5
714	1
714	2
714	3
714	4
714	5
715	1
715	2
715	3
716	1
716	2
717	1
718	1
720	1
720	2
721	1
721	2
721	3
722	1
722	2
723	1
724	1
724	2
724	3
725	1
725	2
725	3
725	4
725	5
726	1
729	1
729	2
729	3
729	4
729	5
730	1
731	1
731	2
731	3
731	4
731	5
733	1
733	2
733	3
733	4
734	1
734	2
736	1
736	2
736	3
736	4
737	1
737	2
737	3
737	4
737	5
739	1
740	1
740	2
741	1
741	2
742	1
743	1
744	1
744	2
744	3
744	4
745	1
745	2
745	3
745	4
747	1
747	2
747	3
748	1
749	1
749	2
749	3
750	1
750	2
750	3
750	4
750	5
752	1
752	2
752	3
752	4
752	5
753	1
753	2
753	3
754	1
754	2
754	3
754	4
754	5
755	1
755	2
755	3
755	4
756	1
756	2
757	1
757	2
757	3
757	4
757	5
758	1
758	2
758	3
759	1
759	2
759	3
759	4
759	5
760	1
760	2
761	1
763	1
763	2
763	3
765	1
765	2
766	1
766	2
766	3
766	4
767	1
767	2
767	3
768	1
768	2
768	3
770	1
770	2
770	3
770	4
771	1
771	2
771	3
771	4
771	5
772	1
772	2
772	3
774	1
774	2
774	3
775	1
775	2
775	3
775	4
775	5
776	1
776	2
776	3
776	4
777	1
777	2
778	1
778	2
778	3
779	1
780	1
780	2
780	3
780	4
781	1
781	2
781	3
782	1
782	2
782	3
782	4
783	1
786	1
786	2
786	3
786	4
786	5
787	1
787	2
787	3
788	1
788	2
789	1
790	1
790	2
790	3
793	1
793	2
793	3
793	4
794	1
794	2
794	3
794	4
795	1
795	2
795	3
796	1
796	2
796	3
797	1
797	2
798	1
798	2
798	3
799	1
799	2
799	3
799	4
799	5
800	1
800	2
800	3
801	1
801	2
802	1
803	1
803	2
803	3
804	1
804	2
804	3
805	1
806	1
806	2
806	3
807	1
807	2
807	3
807	4
808	1
808	2
812	1
812	2
812	3
812	4
812	5
813	1
813	2
813	3
813	4
813	5
814	1
814	2
815	1
815	2
816	1
816	2
817	1
818	1
818	2
819	1
819	2
819	3
819	4
820	1
820	2
820	3
820	4
821	1
821	2
821	3
822	1
822	2
822	3
822	4
822	5
823	1
823	2
823	3
824	1
824	2
824	3
825	1
825	2
825	3
825	4
825	5
826	1
826	2
828	1
830	1
830	2
830	3
830	4
831	1
832	1
832	2
832	3
833	1
833	2
834	1
834	2
835	1
836	1
836	2
837	1
837	2
840	1
840	2
840	3
840	4
841	1
841	2
841	3
841	4
841	5
842	1
842	2
842	3
842	4
842	5
843	1
844	1
844	2
844	3
845	1
845	2
845	3
845	4
847	1
847	2
847	3
847	4
847	5
848	1
848	2
849	1
851	1
851	2
851	3
852	1
852	2
854	1
854	2
854	3
855	1
855	2
855	3
857	1
857	2
857	3
857	4
857	5
858	1
858	2
858	3
858	4
859	1
859	2
859	3
859	4
862	1
862	2
862	3
863	1
864	1
865	1
865	2
865	3
865	4
865	5
866	1
867	1
867	2
867	3
867	4
868	1
868	2
869	1
871	1
871	2
873	1
873	2
873	3
873	4
874	1
874	2
874	3
875	1
875	2
875	3
876	1
876	2
876	3
876	4
877	1
877	2
877	3
877	4
879	1
879	2
880	1
880	2
881	1
881	2
881	3
881	4
882	1
882	2
882	3
886	1
886	2
886	3
887	1
887	2
887	3
887	4
887	5
888	1
888	2
890	1
891	1
891	2
891	3
891	4
892	1
892	2
892	3
892	4
892	5
893	1
893	2
893	3
894	1
894	2
895	1
895	2
895	3
895	4
895	5
896	1
897	1
897	2
897	3
897	4
899	1
899	2
899	3
900	1
900	2
900	3
900	4
901	1
901	2
901	3
901	4
901	5
902	1
902	2
902	3
902	4
903	1
903	2
905	1
905	2
905	3
907	1
907	2
908	1
908	2
908	3
908	4
908	5
909	1
909	2
909	3
909	4
911	1
911	2
911	3
911	4
911	5
912	1
912	2
912	3
912	4
912	5
913	1
913	2
913	3
915	1
916	1
916	2
916	3
916	4
916	5
917	1
917	2
918	1
918	2
918	3
918	4
919	1
919	2
919	3
919	4
920	1
920	2
920	3
920	4
920	5
921	1
922	1
923	1
925	1
925	2
925	3
925	4
925	5
927	1
928	1
928	2
928	3
930	1
930	2
930	3
930	4
930	5
931	1
931	2
933	1
933	2
933	3
934	1
934	2
934	3
934	4
934	5
935	1
935	2
935	3
935	4
936	1
937	1
937	2
937	3
937	4
938	1
939	1
940	1
941	1
941	2
941	3
941	4
942	1
942	2
942	3
943	1
943	2
943	3
943	4
943	5
944	1
944	2
944	3
944	4
944	5
945	1
946	1
946	2
946	3
946	4
947	1
947	2
947	3
947	4
948	1
949	1
949	2
949	3
949	4
950	1
950	2
950	3
950	4
951	1
951	2
952	1
952	2
952	3
952	4
952	5
953	1
953	2
954	1
955	1
955	2
955	3
955	4
955	5
956	1
956	2
956	3
957	1
957	2
957	3
957	4
958	1
958	2
958	3
958	4
958	5
960	1
960	2
960	3
960	4
961	1
962	1
962	2
962	3
962	4
962	5
963	1
965	1
965	2
966	1
967	1
967	2
967	3
967	4
967	5
968	1
968	2
968	3
968	4
968	5
970	1
970	2
970	3
971	1
971	2
971	3
971	4
971	5
972	1
972	2
972	3
972	4
972	5
973	1
973	2
973	3
973	4
973	5
974	1
974	2
974	3
974	4
975	1
975	2
975	3
976	1
976	2
976	3
977	1
977	2
977	3
977	4
978	1
978	2
978	3
979	1
979	2
979	3
980	1
980	2
980	3
981	1
981	2
981	3
982	1
982	2
983	1
983	2
983	3
984	1
984	2
984	3
984	4
984	5
985	1
985	2
985	3
986	1
986	2
986	3
986	4
986	5
987	1
989	1
989	2
991	1
991	2
991	3
991	4
992	1
992	2
992	3
992	4
992	5
994	1
994	2
994	3
994	4
994	5
995	1
995	2
996	1
997	1
997	2
998	1
999	1
999	2
1000	1
1000	2
1000	3
1000	4
1001	1
1001	2
1001	3
1001	4
1001	5
1002	1
1002	2
1002	3
1002	4
1003	1
1003	2
1003	3
1003	4
1005	1
1005	2
1007	1
1007	2
1008	1
1008	2
1008	3
1008	4
1008	5
1010	1
1010	2
1010	3
1010	4
1011	1
1011	2
1011	3
1012	1
1012	2
1013	1
1013	2
1014	1
1014	2
1014	3
1015	1
1015	2
1015	3
1015	4
1015	5
1016	1
1016	2
1016	3
1016	4
1017	1
1017	2
1017	3
1017	4
1019	1
1019	2
1019	3
1019	4
1020	1
1021	1
1021	2
1021	3
1021	4
1022	1
1022	2
1022	3
1025	1
1025	2
1025	3
1025	4
1025	5
1026	1
1026	2
1026	3
1027	1
1027	2
1028	1
1028	2
1030	1
1031	1
1031	2
1033	1
1033	2
1035	1
1035	2
1035	3
1035	4
1035	5
1037	1
1037	2
1037	3
1037	4
1037	5
1038	1
1039	1
1039	2
1039	3
1039	4
1039	5
1041	1
1041	2
1041	3
1041	4
1042	1
1042	2
1042	3
1042	4
1042	5
1043	1
1043	2
1043	3
1044	1
1044	2
1044	3
1044	4
1044	5
1045	1
1045	2
1046	1
1046	2
1046	3
1046	4
1046	5
1047	1
1047	2
1047	3
1047	4
1048	1
1048	2
1048	3
1048	4
1048	5
1049	1
1049	2
1049	3
1049	4
1049	5
1050	1
1050	2
1052	1
1052	2
1052	3
1053	1
1053	2
1053	3
1053	4
1053	5
1054	1
1054	2
1054	3
1054	4
1056	1
1056	2
1057	1
1057	2
1057	3
1057	4
1058	1
1058	2
1058	3
1058	4
1059	1
1059	2
1060	1
1060	2
1061	1
1061	2
1062	1
1062	2
1062	3
1063	1
1063	2
1063	3
1063	4
1064	1
1065	1
1066	1
1066	2
1066	3
1066	4
1066	5
1067	1
1067	2
1067	3
1067	4
1067	5
1068	1
1068	2
1068	3
1068	4
1070	1
1070	2
1070	3
1071	1
1071	2
1071	3
1071	4
1072	1
1072	2
1074	1
1074	2
1075	1
1075	2
1077	1
1077	2
1077	3
1077	4
1077	5
1078	1
1078	2
1078	3
1078	4
1079	1
1079	2
1080	1
1080	2
1080	3
1081	1
1082	1
1082	2
1082	3
1082	4
1082	5
1083	1
1083	2
1083	3
1084	1
1084	2
1084	3
1084	4
1085	1
1086	1
1086	2
1086	3
1086	4
1087	1
1087	2
1087	3
1088	1
1088	2
1089	1
1089	2
1090	1
1090	2
1091	1
1091	2
1092	1
1092	2
1093	1
1093	2
1093	3
1094	1
1094	2
1095	1
1095	2
1097	1
1098	1
1098	2
1099	1
1099	2
1099	3
1099	4
1099	5
1100	1
1100	2
1100	3
1100	4
1101	1
1101	2
1102	1
1102	2
1102	3
1102	4
1103	1
1103	2
1103	3
1103	4
1105	1
1106	1
1106	2
1106	3
1106	4
1107	1
1107	2
1108	1
1108	2
1110	1
1110	2
1110	3
1110	4
1110	5
1111	1
1111	2
1111	3
1112	1
1113	1
1113	2
1113	3
1115	1
1115	2
1116	1
1116	2
1117	1
1118	1
1118	2
1118	3
1118	4
1120	1
1120	2
1120	3
1121	1
1121	2
1122	1
1122	2
1122	3
1122	4
1122	5
1124	1
1124	2
1124	3
1124	4
1124	5
1125	1
1125	2
1125	3
1125	4
1126	1
1126	2
1127	1
1127	2
1127	3
1127	4
1128	1
1129	1
1129	2
1131	1
1131	2
1131	3
1131	4
1132	1
1132	2
1132	3
1136	1
1136	2
1137	1
1137	2
1137	3
1138	1
1138	2
1139	1
1140	1
1140	2
1140	3
1142	1
1142	2
1142	3
1144	1
1145	1
1145	2
1145	3
1145	4
1146	1
1146	2
1147	1
1147	2
1149	1
1149	2
1149	3
1149	4
1150	1
1150	2
1150	3
1152	1
1152	2
1152	3
1152	4
1153	1
1154	1
1154	2
1154	3
1154	4
1154	5
1155	1
1155	2
1155	3
1155	4
1155	5
1156	1
1156	2
1156	3
1156	4
1156	5
1157	1
1158	1
1158	2
1158	3
1158	4
1159	1
1159	2
1160	1
1160	2
1160	3
1160	4
1161	1
1161	2
1162	1
1163	1
1164	1
1165	1
1165	2
1165	3
1168	1
1168	2
1169	1
1169	2
1169	3
1171	1
1171	2
1171	3
1171	4
1172	1
1172	2
1172	3
1173	1
1173	2
1173	3
1174	1
1174	2
1174	3
1175	1
1177	1
1178	1
1178	2
1178	3
1178	4
1178	5
1179	1
1179	2
1181	1
1181	2
1181	3
1181	4
1182	1
1183	1
1183	2
1184	1
1185	1
1185	2
1186	1
1187	1
1188	1
1189	1
1189	2
1190	1
1190	2
1190	3
1191	1
1191	2
1191	3
1192	1
1192	2
1192	3
1192	4
1192	5
1193	1
1194	1
1194	2
1194	3
1194	4
1194	5
1196	1
1196	2
1196	3
1196	4
1196	5
1197	1
1197	2
1198	1
1198	2
1198	3
1198	4
1199	1
1199	2
1199	3
1199	4
1200	1
1200	2
1200	3
1201	1
1201	2
1201	3
1201	4
1202	1
1203	1
1203	2
1203	3
1203	4
1204	1
1205	1
1205	2
1206	1
1206	2
1206	3
1207	1
1207	2
1208	1
1208	2
1208	3
1209	1
1209	2
1209	3
1210	1
1210	2
1212	1
1212	2
1212	3
1212	4
1213	1
1213	2
1213	3
1214	1
1214	2
1214	3
1215	1
1215	2
1215	3
1215	4
1217	1
1217	2
1217	3
1218	1
1218	2
1219	1
1219	2
1219	3
1219	4
1219	5
1220	1
1220	2
1221	1
1221	2
1222	1
1222	2
1222	3
1222	4
1222	5
1224	1
1224	2
1224	3
1224	4
1224	5
1225	1
1225	2
1225	3
1226	1
1226	2
1227	1
1227	2
1228	1
1228	2
1228	3
1228	4
1228	5
1229	1
1229	2
1229	3
1229	4
1229	5
1230	1
1231	1
1231	2
1232	1
1232	2
1232	3
1233	1
1233	2
1233	3
1233	4
1233	5
1234	1
1234	2
1235	1
1235	2
1235	3
1235	4
1236	1
1236	2
1236	3
1236	4
1236	5
1239	1
1239	2
1239	3
1240	1
1240	2
1240	3
1240	4
1240	5
1241	1
1241	2
1241	3
1241	4
1242	1
1242	2
1242	3
1242	4
1243	1
1243	2
1244	1
1244	2
1244	3
1244	4
1245	1
1245	2
1245	3
1246	1
1246	2
1247	1
1247	2
1247	3
1247	4
1247	5
1248	1
1249	1
1249	2
1249	3
1249	4
1249	5
1250	1
1250	2
1250	3
1250	4
1251	1
1252	1
1252	2
1254	1
1254	2
1254	3
1254	4
1255	1
1255	2
1256	1
1256	2
1256	3
1257	1
1257	2
1259	1
1259	2
1259	3
1259	4
1260	1
1260	2
1260	3
1262	1
1262	2
1263	1
1263	2
1263	3
1263	4
1265	1
1265	2
1266	1
1268	1
1268	2
1268	3
1268	4
1268	5
1269	1
1269	2
1269	3
1270	1
1270	2
1270	3
1270	4
1271	1
1271	2
1271	3
1271	4
1272	1
1272	2
1272	3
1272	4
1274	1
1274	2
1274	3
1275	1
1275	2
1275	3
1275	4
1275	5
1277	1
1277	2
1278	1
1279	1
1279	2
1280	1
1280	2
1280	3
1280	4
1281	1
1282	1
1282	2
1282	3
1283	1
1283	2
1283	3
1283	4
1284	1
1284	2
1285	1
1285	2
1285	3
1285	4
1285	5
1286	1
1286	2
1287	1
1287	2
1287	3
1287	4
1287	5
1288	1
1288	2
1288	3
1289	1
1290	1
1290	2
1291	1
1291	2
1291	3
1291	4
1292	1
1292	2
1292	3
1293	1
1293	2
1293	3
1294	1
1294	2
1294	3
1295	1
1296	1
1296	2
1296	3
1296	4
1296	5
1297	1
1297	2
1297	3
1297	4
1297	5
1300	1
1300	2
1301	1
1301	2
1301	3
1301	4
1302	1
1303	1
1304	1
1304	2
1304	3
1305	1
1305	2
1305	3
1306	1
1306	2
1306	3
1306	4
1307	1
1307	2
1308	1
1308	2
1309	1
1309	2
1309	3
1310	1
1310	2
1310	3
1310	4
1311	1
1311	2
1311	3
1313	1
1313	2
1313	3
1314	1
1314	2
1314	3
1314	4
1315	1
1315	2
1315	3
1316	1
1316	2
1317	1
1317	2
1317	3
1320	1
1320	2
1320	3
1320	4
1320	5
1321	1
1321	2
1321	3
1321	4
1322	1
1324	1
